icon_id,glyph,unicode,name,status,file,line,context,position,i18n_key,snippet
I090,📤,U+1F4E4,export,need_svg,languages/k2_en.csv,4165,i18n,นำหน้าข้อความ,ui.panel.exportLayout,📤 ส่งออกการจัดวางแผงเป็นไฟล์ JSON…
I166,⬒,U+2B12,panel-hide-all,need_svg,languages/k2_en.csv,4178,i18n,นำหน้าข้อความ,ui.panel.hidePanelAllArea,⬒ ซ่อนแผงทั้งหมด (เหลือแต่พื้นที่เขียน)
I183,⬓,U+2B13,panel-hide-right,need_svg,languages/k2_en.csv,4179,i18n,นำหน้าข้อความ,ui.panel.hidePanelSide,⬓ ซ่อนแผงฝั่งนี้
I122,🕘,U+1F558,history,has_svg,languages/k2_en.csv,4180,i18n,นำหน้าข้อความ,ui.panel.historyTitle,🕘 History
I131,📐,U+1F4D0,ruler,need_svg,languages/k2_en.csv,4189,i18n,นำหน้าข้อความ,ui.panel.manage,📐 Manage panels
I077,▶,U+25B6,play,need_svg,languages/k2_en.csv,4208,i18n,นำหน้าข้อความ,ui.panel.playerTitle,▶ Play Test
I164,🗒,U+1F5D2,notepad,need_svg,languages/k2_en.csv,4217,i18n,นำหน้าข้อความ,ui.panel.recordTitle,🗒 Daily Record
I272,⏸,U+23F8,pause,need_svg,languages/k2_en.csv,4221,i18n,นำหน้าข้อความ,ui.panel.sceneGuard,⏸ Unsaved changes in the main window:
I166,⬒,U+2B12,panel-hide-all,need_svg,languages/k2_en.csv,4237,i18n,นำหน้าข้อความ,ui.panel.spaceHideAll,⬒ Hide all panels (canvas only)
I218,◨,U+25E8,panel-hide-left,need_svg,languages/k2_en.csv,4238,i18n,นำหน้าข้อความ,ui.panel.spaceHideLeft,◨ Hide left panels
I183,⬓,U+2B13,panel-hide-right,need_svg,languages/k2_en.csv,4239,i18n,นำหน้าข้อความ,ui.panel.spaceHideRight,⬓ Hide right panels
I166,⬒,U+2B12,panel-hide-all,need_svg,languages/k2_en.csv,4242,i18n,นำหน้าข้อความ,ui.panel.spaceShow,⬒ Restore hidden panels
I069,→,U+2192,,keep_text,languages/k2_en.csv,4248,i18n,กลางข้อความ,ui.panel.tocResultTaskBook,สารบัญของผลงานทั้งเล่ม — เล่ม → บท → ฉาก พร้อม Wiki คลังรูป และถังขยะ · ลากสลับลำดับได้ · 
I069,→,U+2192,,keep_text,languages/k2_en.csv,4248,i18n,กลางข้อความ,ui.panel.tocResultTaskBook,สารบัญของผลงานทั้งเล่ม — เล่ม → บท → ฉาก พร้อม Wiki คลังรูป และถังขยะ · ลากสลับลำดับได้ · 
I219,❔,U+2754,help,need_svg,languages/k2_en.csv,4258,i18n,นำหน้าข้อความ,ui.panel.whatIsThis,❔ What is this?
I116,🗂,U+1F5C2,collection,need_svg,languages/k2_en.csv,4260,i18n,นำหน้าข้อความ,ui.panel.work,🗂 เวิร์กสเปซ…
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,4265,i18n,นำหน้าข้อความ,ui.panel.wsDelete,🗑 Delete workspace…
I116,🗂,U+1F5C2,collection,need_svg,languages/k2_en.csv,4267,i18n,นำหน้าข้อความ,ui.panel.wsMenu,🗂 Workspaces…
I116,🗂,U+1F5C2,collection,need_svg,languages/k2_en.csv,4270,i18n,นำหน้าข้อความ,ui.panel.wsPick,🗂 Workspace — switch panel layout set
I070,✕,U+2715,close,need_svg,languages/k2_en.csv,4288,i18n,นำหน้าข้อความ,ui.panelRenderer.closePanelOpenBack,✕ ปิดแผง (เปิดกลับที่ มุมมอง → แผง)
I069,→,U+2192,,keep_text,languages/k2_en.csv,4288,i18n,กลางข้อความ,ui.panelRenderer.closePanelOpenBack,✕ ปิดแผง (เปิดกลับที่ มุมมอง → แผง)
I153,🖥,U+1F5A5,desktop,need_svg,languages/k2_en.csv,4296,i18n,นำหน้าข้อความ,ui.panelRenderer.moveWindowSplitDrag2,🖥 ย้ายไปหน้าต่างแยก (ลากไปจออื่นได้)
I128,▸,U+25B8,chevron-right,has_svg,languages/k2_en.csv,4297,i18n,นำหน้าข้อความ,ui.panelRenderer.panel,▸ คลี่แผง
I093,▾,U+25BE,chevron-down,has_svg,languages/k2_en.csv,4298,i18n,นำหน้าข้อความ,ui.panelRenderer.panel2,▾ พับแผง
I219,❔,U+2754,help,need_svg,languages/k2_en.csv,4299,i18n,นำหน้าข้อความ,ui.panelRenderer.whatIsThis,❔ นี่คืออะไร — <b>
I087,➕,U+2795,plus,has_svg,languages/k2_en.csv,4300,i18n,นำหน้าข้อความ,ui.pdf.addPage,➕ เพิ่มหน้า
I087,➕,U+2795,plus,has_svg,languages/k2_en.csv,4301,i18n,นำหน้าข้อความ,ui.pdf.addText,➕ เพิ่มข้อความ
I069,→,U+2192,,keep_text,languages/k2_en.csv,4304,i18n,กลางข้อความ,ui.pdf.cantSetCoverChapter,ยังไม่ได้ตั้งหน้าปก — เมนู บท → หน้าปก
I069,→,U+2192,,keep_text,languages/k2_en.csv,4309,i18n,กลางข้อความ,ui.pdf.closeChapterHeadPaper,ยังปิดอยู่ — เมนู บท → หัวกระดาษ
I157,↺,U+21BA,rotate-left,need_svg,languages/k2_en.csv,4315,i18n,นำหน้าข้อความ,ui.pdf.default,↺ ค่าเริ่มต้น
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,4319,i18n,นำหน้าข้อความ,ui.pdf.delPage,🗑 ลบหน้า
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,4320,i18n,นำหน้าข้อความ,ui.pdf.delText,🗑 ลบข้อความนี้
I081,🎬,U+1F3AC,film,has_svg,languages/k2_en.csv,4367,i18n,นำหน้าข้อความ,ui.pdf.putCoverDefault,🎬 ใส่หน้าปกมาตรฐาน
I069,→,U+2192,,keep_text,languages/k2_en.csv,4371,i18n,ท้ายข้อความ,ui.pdf.samplePage,ตัวอย่างหน้า 2 →
I191,➜,U+279C,send,need_svg,languages/k2_en.csv,4411,i18n,นำหน้าข้อความ,ui.planner.arrow,➜ ลูกศร
I094,📁,U+1F4C1,folder,has_svg,languages/k2_en.csv,4413,i18n,นำหน้าข้อความ,ui.planner.bindFileProject,📁 ผูกไฟล์จากโปรเจกต์…
I094,📁,U+1F4C1,folder,has_svg,languages/k2_en.csv,4445,i18n,กลางข้อความ,ui.planner.cardCantBindFile2,"การ์ดนี้ยังไม่ได้ผูกไฟล์ — กด """"📁 เลือกจากโปรเจกต์"""" ในแผงคุณสมบัติ"
I097,✏,U+270F,edit,has_svg,languages/k2_en.csv,4450,i18n,นำหน้าข้อความ,ui.planner.changeNameGroup,✏ เปลี่ยนชื่อกลุ่ม…
I176,⌗,U+2317,hash,need_svg,languages/k2_en.csv,4457,i18n,นำหน้าข้อความ,ui.planner.closeSnap,⌗ ปิด snap
I082,💬,U+1F4AC,chat,has_svg,languages/k2_en.csv,4460,i18n,นำหน้าข้อความ,ui.planner.comment,💬 คอมเมนต์ตรงนี้
I273,▢,U+25A2,shape-rounded,need_svg,languages/k2_en.csv,4464,i18n,นำหน้าข้อความ,ui.planner.corner,▢ มุมมน
I274,◇,U+25C7,shape-diamond,need_svg,languages/k2_en.csv,4468,i18n,นำหน้าข้อความ,ui.planner.cut,◇ ข้าวหลามตัด
I275,⛁,U+26C1,shape-cylinder,need_svg,languages/k2_en.csv,4469,i18n,นำหน้าข้อความ,ui.planner.cylinder,⛁ ทรงกระบอก
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,4474,i18n,นำหน้าข้อความ,ui.planner.delLine,🗑 ลบเส้น
I098,🏷,U+1F3F7,tag,need_svg,languages/k2_en.csv,4479,i18n,นำหน้าข้อความ,ui.planner.editBadge,🏷 แก้ป้ายกำกับ…
I097,✏,U+270F,edit,has_svg,languages/k2_en.csv,4480,i18n,นำหน้าข้อความ,ui.planner.editText,✏ แก้ข้อความ
I276,⬭,U+2B2D,shape-ellipse,need_svg,languages/k2_en.csv,4481,i18n,นำหน้าข้อความ,ui.planner.ellipse,⬭ วงรี
I069,→,U+2192,,keep_text,languages/k2_en.csv,4483,i18n,กลางข้อความ,ui.planner.fileNewRefreshExplorer,(ไฟล์ใหม่ → รีเฟรช Explorer)
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,4504,i18n,นำหน้าข้อความ,ui.planner.group2,🗑 ยุบกลุ่ม
I116,🗂,U+1F5C2,collection,need_svg,languages/k2_en.csv,4507,i18n,นำหน้าข้อความ,ui.planner.groupPick,🗂 จัดกลุ่มที่เลือก
I130,▦,U+25A6,grid,has_svg,languages/k2_en.csv,4509,i18n,นำหน้าข้อความ,ui.planner.hideGrid,▦ ซ่อนกริด
I123,↑,U+2191,arrow-up,need_svg,languages/k2_en.csv,4512,i18n,นำหน้าข้อความ,ui.planner.liftOneLayer,↑ ยกขึ้นหนึ่งชั้น
I123,↑,U+2191,arrow-up,need_svg,languages/k2_en.csv,4513,i18n,นำหน้าข้อความ,ui.planner.liftOneLayerCtrl,"↑ ยกขึ้นหนึ่งชั้น <span style=""""opacity:.55"""">Ctrl+]</span>"
I162,⬆,U+2B06,arrow-up,need_svg,languages/k2_en.csv,4514,i18n,นำหน้าข้อความ,ui.planner.liftTop,⬆ ยกไปบนสุด
I162,⬆,U+2B06,arrow-up,need_svg,languages/k2_en.csv,4516,i18n,นำหน้าข้อความ,ui.planner.liftTopCtrlShift2,"⬆ ยกไปบนสุด <span style=""""opacity:.55"""">Ctrl+Shift+]</span>"
I109,🔒,U+1F512,lock,has_svg,languages/k2_en.csv,4523,i18n,นำหน้าข้อความ,ui.planner.lock,🔒 ล็อก
I181,✚,U+271A,plus-plain,need_svg,languages/k2_en.csv,4528,i18n,กลางข้อความ,ui.planner.notHasBoardProject,ยังไม่มีกระดานในโปรเจกต์ — กด ✚ ใหม่ เพื่อสร้าง
I083,📋,U+1F4CB,clipboard,has_svg,languages/k2_en.csv,4532,i18n,นำหน้าข้อความ,ui.planner.openBoardPlanner,📋 เปิดกระดานวางแผน
I076,📖,U+1F4D6,book-open,has_svg,languages/k2_en.csv,4533,i18n,นำหน้าข้อความ,ui.planner.openFile,📖 เปิดไฟล์
I176,⌗,U+2317,hash,need_svg,languages/k2_en.csv,4535,i18n,นำหน้าข้อความ,ui.planner.openSnap,⌗ เปิด snap
I116,🗂,U+1F5C2,collection,need_svg,languages/k2_en.csv,4539,i18n,กลางข้อความ,ui.planner.pickCardBeforeDrag,เลือกการ์ดก่อน (ลากคลุม / Shift+คลิก) แล้วกด 🗂 จัดกลุ่ม
I085,📂,U+1F4C2,folder-open,need_svg,languages/k2_en.csv,4556,i18n,นำหน้าข้อความ,ui.planner.pointPosExplorer,📂 ชี้ตำแหน่งใน Explorer
I092,💾,U+1F4BE,save,has_svg,languages/k2_en.csv,4558,i18n,กลางข้อความ,ui.planner.putSampleDonePress,ใส่ตัวอย่างแล้ว — กด 💾 ถ้าจะเก็บไว้
I277,▭,U+25AD,shape-rect,need_svg,languages/k2_en.csv,4559,i18n,นำหน้าข้อความ,ui.planner.rect,▭ สี่เหลี่ยม
I124,↓,U+2193,arrow-down,need_svg,languages/k2_en.csv,4560,i18n,นำหน้าข้อความ,ui.planner.reduceOneLayer,↓ ลดลงหนึ่งชั้น
I124,↓,U+2193,arrow-down,need_svg,languages/k2_en.csv,4561,i18n,นำหน้าข้อความ,ui.planner.reduceOneLayerCtrl,"↓ ลดลงหนึ่งชั้น <span style=""""opacity:.55"""">Ctrl+[</span>"
I208,↷,U+21B7,redo,need_svg,languages/k2_en.csv,4563,i18n,นำหน้าข้อความ,ui.planner.repeat,↷ ทำซ้ำ
I092,💾,U+1F4BE,save,has_svg,languages/k2_en.csv,4567,i18n,นำหน้าข้อความ,ui.planner.save,"💾 บันทึกเป็น """""
I092,💾,U+1F4BE,save,has_svg,languages/k2_en.csv,4568,i18n,นำหน้าข้อความ,ui.planner.saveBefore,💾 บันทึกก่อน
I092,💾,U+1F4BE,save,has_svg,languages/k2_en.csv,4569,i18n,นำหน้าข้อความ,ui.planner.saveBoard,💾 บันทึกกระดาน
I092,💾,U+1F4BE,save,has_svg,languages/k2_en.csv,4570,i18n,นำหน้าข้อความ,ui.planner.saveBoard2,"💾 บันทึกกระดาน """""
I080,🖼,U+1F5BC,image,has_svg,languages/k2_en.csv,4573,i18n,นำหน้าข้อความ,ui.planner.saveImageBoardDone,🖼 บันทึกรูปกระดานแล้ว:
I142,⬇,U+2B07,arrow-down,need_svg,languages/k2_en.csv,4581,i18n,นำหน้าข้อความ,ui.planner.sendBottomLast,⬇ ส่งไปล่างสุด
I142,⬇,U+2B07,arrow-down,need_svg,languages/k2_en.csv,4583,i18n,นำหน้าข้อความ,ui.planner.sendBottomLastCtrl2,"⬇ ส่งไปล่างสุด <span style=""""opacity:.55"""">Ctrl+Shift+[</span>"
I161,⬛,U+2B1B,square,need_svg,languages/k2_en.csv,4584,i18n,นำหน้าข้อความ,ui.planner.shape,⬛ รูปทรงตรงนี้
I130,▦,U+25A6,grid,has_svg,languages/k2_en.csv,4587,i18n,นำหน้าข้อความ,ui.planner.showGrid,▦ แสดงกริด
I168,☆,U+2606,star-outline,need_svg,languages/k2_en.csv,4588,i18n,นำหน้าข้อความ,ui.planner.star,☆ ดาว
I084,📌,U+1F4CC,pin,need_svg,languages/k2_en.csv,4590,i18n,นำหน้าข้อความ,ui.planner.sticky2,📌 โพสต์อิตตรงนี้
I178,🅃,U+1F143,text-tool,need_svg,languages/k2_en.csv,4591,i18n,นำหน้าข้อความ,ui.planner.text,🅃 ข้อความตรงนี้
I278,△,U+25B3,shape-triangle,need_svg,languages/k2_en.csv,4596,i18n,นำหน้าข้อความ,ui.planner.triangle,△ สามเหลี่ยม
I207,↶,U+21B6,undo,need_svg,languages/k2_en.csv,4597,i18n,นำหน้าข้อความ,ui.planner.undo,↶ ย้อนกลับ
I172,➤,U+27A4,send,need_svg,languages/k2_en.csv,4610,i18n,นำหน้าข้อความ,ui.plannerProps.arrow2,➤ ลูกศร
I136,⤓,U+2913,download,need_svg,languages/k2_en.csv,4617,i18n,นำหน้าข้อความ,ui.plannerProps.bottom2,⤓ ล่าง
I279,⇹,U+21F9,align-center-h,need_svg,languages/k2_en.csv,4618,i18n,นำหน้าข้อความ,ui.plannerProps.centerHoriz,⇹ กลางแนวนอน
I280,⇳,U+21F3,align-center-v,need_svg,languages/k2_en.csv,4619,i18n,นำหน้าข้อความ,ui.plannerProps.centerVert,⇳ กลางแนวตั้ง
I094,📁,U+1F4C1,folder,has_svg,languages/k2_en.csv,4620,i18n,นำหน้าข้อความ,ui.plannerProps.chapter,📁 บท
I078,●,U+25CF,,keep_text,languages/k2_en.csv,4621,i18n,นำหน้าข้อความ,ui.plannerProps.circle,● วงกลม
I082,💬,U+1F4AC,chat,has_svg,languages/k2_en.csv,4623,i18n,นำหน้าข้อความ,ui.plannerProps.comment,💬 คอมเมนต์
I281,◆,U+25C6,shape-diamond,need_svg,languages/k2_en.csv,4626,i18n,นำหน้าข้อความ,ui.plannerProps.cut2,◆ ข้าวหลามตัด
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,4629,i18n,นำหน้าข้อความ,ui.plannerProps.delAll,🗑 ลบทั้งหมด
I075,🗑,U+1F5D1,trash,has_svg,languages/k2_en.csv,4631,i18n,นำหน้าข้อความ,ui.plannerProps.delLine2,🗑 ลบเส้นนี้
